#,6/5/2023,,,,,,,,,
#,11:11:18,,,,,,,,,
##,## ,,,,,,,,,
#0,0.034335,0.00384,0.2028,1,0.00384,0.1,0.000418,0.000456,1,1
seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,grav,dilution,CO2,PM_RH
1027,-40,4783,40,10466,5041,192,11,-37,886,54
1029,-37,4782,40,10451,5039,192,4,-37,897,54
1031,-40,4784,39,10476,5037,192,9,-38,900,54
1033,-35,4784,39,10482,5039,192,4,-38,895,54
1035,-34,4783,39,10474,5039,192,12,-38,889,54
1037,-39,4784,40,10445,5038,192,2,-38,881,54
1039,-39,4785,38,10460,5039,192,8,-38,866,54
1041,-38,4786,37,10587,5040,192,4,-42,866,54
1043,-46,4785,37,10489,5039,192,11,-36,879,54
1045,-39,4786,38,10486,5039,192,1,-38,884,54
1047,-37,4784,39,10467,5040,192,7,-39,884,54
1049,-36,4786,39,10439,5039,192,2,-39,895,54
1051,-36,4786,40,10483,5040,192,10,-37,902,54
1053,-36,4787,40,10462,5040,192,4,-38,889,54
1055,-37,4788,39,10452,5039,192,10,-37,886,54
1057,-39,4786,38,10443,5040,192,3,-37,895,54
1059,-38,4785,40,10488,5039,192,13,-38,902,54
1061,-34,4789,40,10469,5042,192,5,-37,905,54
1063,-35,4788,39,10457,5040,192,11,-37,897,54
1065,-36,4788,42,10560,5041,192,4,-41,895,54
1067,-34,4787,39,10483,5043,192,11,-37,886,54
1069,-41,4790,40,10452,5042,192,4,-43,884,54
1071,-43,4789,44,10456,5040,192,12,-39,895,54
1073,-38,4789,38,10558,5042,192,2,-37,891,54
1075,-38,4790,38,10488,5040,192,13,-39,886,54
1077,-36,4788,38,10490,5039,193,3,-38,895,54
1079,-38,4791,38,10441,5042,192,10,-37,889,54
1081,-34,4790,39,10462,5041,192,4,-40,884,54
1083,-38,4790,39,10435,5040,192,9,-38,879,54
1085,-36,4788,38,10489,5041,193,5,-39,874,54
1087,-41,4791,39,10459,5042,193,10,-40,870,54
1089,-40,4790,40,10648,5041,193,3,-38,879,54
1091,-38,4792,38,10461,5040,193,10,-37,884,54
1093,-41,4790,40,10460,5042,193,5,-39,895,54
1095,-39,4793,41,10442,5040,193,11,-40,891,54
1097,-40,4791,39,10472,5041,193,2,-40,889,54
1099,-38,4792,39,10459,5041,193,10,-38,895,54
1101,-39,4793,40,10453,5042,193,5,-37,884,54
1103,-39,4793,39,10470,5040,193,8,-41,870,54
1105,-41,4792,40,10449,5041,193,5,-41,876,54
1107,-37,4791,39,10443,5043,193,8,-39,881,54
1109,-38,4792,39,10473,5043,193,5,-38,879,54
1111,-40,4792,41,10466,5041,193,10,-36,874,54
1113,-42,4794,40,10337,5044,193,4,-39,874,54
1115,-38,4794,41,10469,5042,193,7,-40,874,54
1117,-37,4795,41,10570,5043,193,2,-43,868,54
1119,-38,4795,41,10449,5039,193,10,-40,868,54
1121,-36,4796,40,10466,5042,193,5,-39,886,54
1123,-35,4794,37,10471,5043,193,11,-40,889,54
1125,-34,4796,39,10486,5042,193,2,-39,884,54
1127,-37,4794,41,10477,5042,193,10,-36,886,54
1129,-43,4796,40,10456,5042,193,4,-42,889,54
1131,-37,4797,41,10482,5044,193,12,-40,884,54
1133,-40,4796,41,10432,5044,193,5,-38,876,54
1135,-41,4797,38,10470,5042,193,9,-39,879,54
1137,-41,4797,38,10468,5043,193,4,-41,881,54
1139,-41,4796,40,10480,5042,193,7,-40,886,54
1141,-38,4798,40,10471,5042,193,4,-37,874,54
1143,-36,4797,40,10469,5045,193,9,-40,881,54
1145,-37,4798,40,10501,5042,193,3,-39,876,54
1147,-36,4799,40,10460,5043,193,11,-40,879,54
1149,-40,4797,40,10458,5046,193,5,-38,859,54
1151,-37,4797,39,10455,5044,193,8,-36,868,54
1153,-39,4799,39,10479,5046,193,3,-40,866,54
1155,-40,4798,40,10468,5042,193,11,-38,870,54
1157,-33,4798,41,10352,5045,193,4,-39,876,54
1159,-36,4800,40,10442,5045,193,9,-38,862,54
1161,-37,4799,42,10469,5045,193,3,-39,851,54
1163,-38,4799,40,10457,5045,193,12,-41,851,54
1165,-37,4801,41,10466,5043,193,3,-39,842,54
1167,-41,4800,40,10560,5045,193,11,-40,849,54
1169,-41,4800,39,10466,5043,193,3,-40,857,54
1171,-39,4801,39,10540,5043,193,10,-40,864,54
1173,-42,4801,40,10324,5045,193,5,-42,875,54
1175,-38,4800,42,10467,5044,193,10,-38,879,54
1177,-35,4803,39,10451,5043,193,4,-40,887,54
1179,-34,4800,41,10456,5046,193,10,-37,884,54
1181,-39,4801,40,10448,5041,193,4,-39,884,54
1183,-38,4800,40,10440,5043,193,8,-39,897,54
1185,-38,4804,41,10550,5045,193,2,-39,897,54
1187,-36,4803,42,10466,5044,193,10,-35,887,54
1189,-40,4803,41,10557,5046,193,3,-37,884,54
1191,-37,4804,41,10480,5046,193,9,-38,884,54
1193,-38,4803,40,10459,5043,193,2,-38,875,54
1195,-37,4803,40,10478,5045,193,8,-40,871,54
1197,-37,4803,39,10545,5047,193,5,-40,866,54
1199,-35,4805,39,10469,5046,193,10,-38,879,54
1201,-41,4803,40,10480,5045,193,4,-41,882,54
1203,-38,4806,39,10469,5048,193,8,-38,895,54
1205,-35,4805,40,10480,5044,192,3,-39,900,54
1207,-36,4806,41,10454,5047,192,10,-38,895,54
1209,-38,4805,42,10452,5047,192,4,-41,882,54
1211,-35,4805,40,10470,5044,192,10,-38,879,54
1213,-36,4806,42,10470,5047,192,4,-38,877,54
1215,-41,4805,40,10469,5045,192,10,-38,877,54
1217,-35,4806,40,10456,5046,192,3,-40,877,54
1219,-39,4805,41,10465,5047,192,11,-40,879,54
1221,-35,4808,39,10453,5046,192,5,-40,879,54
1223,-37,4807,41,10460,5045,192,8,-35,884,54
1225,-37,4807,40,10451,5045,192,5,-40,877,54
1227,-37,4806,40,10478,5046,192,11,-39,875,54
1229,-40,4809,41,10448,5045,192,4,-39,866,54
1231,-36,4809,41,10462,5049,193,11,-37,864,54
1233,-39,4809,39,10464,5048,193,3,-38,869,54
1235,-38,4810,41,10547,5045,193,8,-40,864,54
1237,-35,4810,39,10487,5047,193,5,-41,864,54
1239,-41,4810,38,10443,5047,193,8,-37,866,54
1241,-41,4809,41,10471,5044,193,4,-39,869,54
1243,-40,4810,39,10476,5046,193,11,-39,869,54
1245,-38,4808,40,10471,5050,193,4,-39,864,54
1247,-39,4809,40,10465,5045,193,11,-38,884,54
1249,-39,4813,40,10460,5049,193,5,-43,884,54
1251,-37,4811,40,10477,5045,193,11,-38,882,54
1253,-37,4811,40,10463,5048,193,2,-43,879,54
1255,-35,4811,39,10455,5045,193,11,-40,875,54
1257,-36,4812,40,10477,5047,193,3,-41,882,54
1259,-35,4811,41,10561,5048,193,10,-39,871,54
1261,-36,4814,41,10543,5048,193,5,-41,875,54
1263,-39,4813,40,10551,5048,193,9,-40,869,54
1265,-35,4813,41,10454,5048,193,5,-43,866,54
1267,-37,4813,40,10461,5046,193,11,-40,877,54
1269,-40,4812,41,10458,5049,193,4,-41,884,54
1271,-38,4811,40,10482,5048,193,10,-40,892,54
1273,-37,4813,40,10434,5047,193,4,-38,895,54
1275,-39,4813,40,10451,5049,193,9,-38,905,54
1277,-40,4815,52,10473,5048,193,5,-41,902,54
1279,-39,4813,49,10466,5048,193,8,-41,896,54
1281,-37,4815,39,10470,5046,193,3,-39,887,54
1283,-34,4816,40,10458,5049,193,9,-40,885,54
1285,-39,4813,41,10486,5048,193,3,-42,885,54
1287,-39,4816,40,10470,5049,193,10,-41,890,54
1289,-40,4816,40,10461,5050,193,4,-43,892,54
1291,-37,4815,41,10446,5048,193,9,-40,890,54
1293,-38,4815,41,10474,5049,193,4,-40,890,54
1295,-41,4816,42,10462,5046,193,8,-39,892,54
1297,-40,4816,41,10480,5052,193,2,-40,901,54
1299,-38,4816,66,10461,5051,193,10,-39,898,54
1301,-41,4817,40,10457,5049,193,4,-37,898,54
1303,-39,4816,42,10476,5049,193,10,-41,898,54
1305,-39,4817,41,10454,5050,193,3,-41,901,54
1307,-33,4815,40,10437,5046,193,10,-41,892,54
1309,-37,4816,41,10458,5049,193,4,-40,882,54
1311,-36,4820,40,10473,5051,193,11,-39,869,54
1313,-37,4819,41,10468,5050,193,3,-40,869,54
1315,-35,4820,40,10555,5051,193,10,-38,866,54
1317,-36,4817,39,10444,5050,193,2,-41,864,54
1319,-37,4821,42,10543,5050,193,10,-39,862,54
1321,-38,4819,40,10556,5051,193,2,-40,866,54
1323,-40,4819,41,10455,5050,193,9,-41,880,54
1325,-35,4820,39,10445,5050,194,3,-39,875,54
1327,-40,4820,44,10491,5051,193,9,-40,866,54
1329,-37,4818,41,10475,5051,194,3,-43,875,54
1331,-35,4820,40,10465,5054,193,8,-37,880,54
1333,-37,4819,41,10464,5051,194,4,-39,877,54
1335,-38,4820,40,10456,5050,194,8,-40,877,54
1337,-39,4821,40,10463,5050,194,4,-41,875,54
1339,-37,4820,40,10464,5051,194,10,-39,877,54
1341,-38,4821,40,10455,5049,194,3,-40,869,54
1343,-35,4822,39,10481,5050,194,10,-39,869,54
1345,-38,4822,41,10460,5050,194,3,-42,871,54
1347,-36,4823,53,10454,5052,194,10,-40,869,54
1349,-39,4822,39,10486,5053,194,4,-40,875,54
1351,-36,4824,40,10446,5050,194,7,-40,890,54
1353,-42,4823,42,10459,5051,194,3,-41,896,54
1355,-42,4823,39,10473,5053,194,9,-43,892,54
1357,-37,4822,41,10452,5052,194,4,-41,885,54
1359,-39,4823,39,10460,5051,194,8,-41,885,54
1361,-35,4822,41,10464,5052,194,3,-41,885,54
1363,-38,4826,38,10473,5053,194,9,-39,885,54
1365,-38,4825,39,10448,5052,194,3,-42,880,54
1367,-37,4825,40,10522,5053,194,8,-39,877,54
1369,-37,4823,39,10452,5053,194,3,-42,882,54
1371,-36,4823,39,10468,5054,194,9,-40,880,54
1373,-40,4826,41,10565,5051,194,2,-40,885,54
1375,-42,4825,39,10452,5051,194,9,-39,875,54
1377,-41,4824,40,10477,5050,194,2,-41,877,54
1379,-37,4825,38,10463,5051,194,8,-40,892,54
1381,-39,4826,40,10475,5052,194,2,-40,892,54
1383,-35,4829,40,10495,5051,194,10,-39,887,54
1385,-39,4827,40,10459,5053,194,1,-42,882,54
1387,-41,4826,40,10617,5053,194,10,-40,903,54
1389,-38,4825,40,10328,5055,194,4,-42,913,54
1391,-36,4827,46,10456,5050,194,8,-43,906,54
1393,-39,4829,40,10459,5050,194,3,-40,896,54
1395,-37,4825,41,10467,5051,194,9,-39,896,54
1397,-41,4830,39,10444,5053,194,3,-40,887,54
1399,-40,4828,39,10483,5052,194,9,-40,896,54
1401,-36,4828,40,10468,5053,194,2,-41,892,54
1403,-42,4829,39,10467,5054,194,9,-40,877,54
1405,-34,4829,40,10464,5055,194,4,-41,880,54
1407,-37,4829,39,10461,5053,194,10,-38,882,54
1409,-36,4832,40,10458,5054,194,3,-26,885,54
1411,-38,4831,38,10841,5056,194,8,-28,890,54
1413,-36,4830,39,10633,5053,193,2,-33,901,54
1415,-42,4830,39,10634,5054,193,8,-34,898,54
1417,-38,4831,42,10665,5056,193,3,-29,896,54
1419,-39,4830,39,10667,5054,192,8,-29,901,54
1421,-41,4830,40,10542,5056,192,4,-30,901,54
1423,-40,4831,39,10637,5055,191,8,-30,898,54
1425,-39,4830,40,10656,5057,191,2,-29,901,54
1427,-41,4831,39,10660,5056,191,9,-32,896,54
1429,-36,4831,38,10623,5054,190,1,-36,887,54
1431,-41,4834,38,10824,5055,190,9,-30,887,54
1433,-38,4833,39,10449,5055,190,4,-31,892,54
1435,-37,4832,40,10568,5055,190,9,-28,890,54
1437,-33,4832,38,10643,5056,190,4,-29,887,54
1439,-34,4833,39,10637,5058,189,8,-33,869,54
1441,-38,4833,37,10553,5056,189,2,-31,869,54
1443,-37,4833,48,10647,5057,189,8,-31,885,54
1445,-39,4835,39,10548,5053,189,3,-33,892,54
1447,-37,4830,39,10652,5057,188,9,-30,885,54
1449,-39,4833,40,10631,5053,188,3,-33,880,54
1451,-35,4833,38,10640,5055,188,8,-32,877,54
1453,-36,4834,37,10626,5057,188,4,-33,880,54
1455,-41,4835,39,10543,5058,188,7,-30,880,54
1457,-37,4837,38,10548,5055,188,2,-29,898,54
1459,-38,4835,39,10636,5059,188,9,-30,898,54
1461,-37,4834,38,10548,5056,187,3,-29,896,54
1463,-39,4834,38,10622,5055,187,11,-32,898,54
1465,-40,4837,40,10801,5056,187,2,-31,906,54
1467,-38,4836,43,10647,5058,187,8,-30,896,54
1469,-38,4837,37,10552,5058,187,3,-31,903,54
1471,-36,4835,38,10553,5057,187,8,-33,911,54
1473,-38,4838,40,10631,5060,186,3,-32,913,54
1475,-39,4836,46,10644,5055,186,9,-32,906,54
1477,-36,4838,38,10663,5056,186,3,-29,898,54
1479,-41,4838,39,10807,5057,186,9,-32,887,54
1481,-37,4838,40,10680,5060,186,2,-36,892,54
1483,-39,4839,39,10439,5059,186,7,-32,892,54
1485,-36,4837,39,10458,5058,185,3,-34,882,54
1487,-38,4839,41,10837,5059,185,8,-32,880,54
1489,-37,4840,41,10653,5059,185,4,-33,882,54
1491,-39,4839,48,10652,5058,185,10,-30,880,54
1493,-34,4839,40,10552,5058,185,3,-33,867,54
1495,-35,4838,44,10557,5058,185,9,-32,867,54
1497,-35,4840,41,10554,5058,185,3,-32,877,54
1499,-35,4841,44,10642,5058,184,10,-32,880,54
1501,-36,4839,39,10637,5060,184,3,-31,877,54
1503,-36,4840,43,10630,5059,184,10,-30,877,54
1505,-37,4842,40,10819,5064,184,-5,-29,877,54
1507,-38,4844,43,10541,5065,184,0,-28,877,54
1509,-37,4845,65,10973,5065,184,-5,-24,885,54
1511,-38,4847,45,11066,5064,184,1,-20,885,54
1513,-34,4846,39,11051,5066,184,-3,-23,882,54
1515,-35,4844,41,10956,5063,183,1,-18,885,54
1517,-34,4847,42,10958,5065,183,-3,-19,885,54
1519,-34,4849,62,11052,5067,183,2,-21,882,54
1521,-39,4848,62,11229,5066,183,-3,-26,887,54
1523,-39,4847,47,10556,5067,183,2,-13,882,54
1525,-39,4849,39,11060,5065,183,-5,-21,892,54
1527,-37,4848,41,10958,5065,183,0,-24,887,54
1529,-41,4848,45,10965,5068,182,-4,-28,885,54
1531,-41,4850,41,10947,5065,182,3,-19,890,54
1533,-39,4850,43,11050,5066,182,-3,-16,885,54
1535,-39,4849,40,10990,5066,182,3,-23,869,54
1537,-40,4850,42,11051,5066,182,-5,-22,880,54
1539,-39,4849,40,10648,5067,182,1,-13,875,54
1541,-39,4850,38,11077,5067,182,-3,-26,877,54
1543,-41,4850,43,11061,5067,182,1,-17,875,54
1545,-36,4850,41,11072,5068,181,-6,-18,869,54
1547,-35,4822,44,10964,5031,181,6591,18,869,54
1549,-31,4825,39,10945,5032,181,6563,30,869,54
1551,-35,4827,43,11063,5032,181,6536,25,875,54
1553,-37,4824,41,11236,5034,181,6641,22,877,54
1555,-33,4823,59,10956,5033,181,6665,23,887,54
1557,-40,4823,41,10949,5037,181,6632,21,892,54
1559,-36,4825,38,11067,5034,181,6669,30,892,54
1561,-37,4825,41,10970,5034,181,6689,20,885,54
1563,-38,4823,39,10856,5031,181,6702,19,871,54
1565,-41,4825,60,11024,5032,181,6732,16,869,54
1567,-35,4826,39,10956,5034,181,6755,21,882,54
1569,-44,4820,45,11077,5033,181,6723,22,875,54
1571,-37,4826,55,11053,5036,180,6746,20,877,54
1573,-37,4825,41,10990,5035,180,6713,20,875,54
1575,-39,4822,42,10830,5035,180,6754,23,869,54
1577,-35,4822,42,10836,5036,180,6740,24,871,54
1579,-39,4825,68,11068,5031,180,6754,19,864,54
1581,-40,4823,37,11038,5035,180,6726,29,862,54
1583,-41,4826,39,10949,5034,180,6752,23,869,54
1585,-46,4824,45,10941,5035,180,6740,33,860,54
1587,-44,4825,38,10949,5035,180,6763,24,860,54
1589,-42,4826,42,10952,5033,180,6768,27,849,54
1591,-38,4823,43,11252,5036,180,6760,22,860,54
1593,-43,4828,39,10806,5034,180,6738,27,855,54
1595,-40,4825,42,10826,5039,180,6754,29,852,54
1597,-46,4829,45,10936,5032,180,6744,28,852,54
1599,-41,4827,48,11069,5035,180,6733,24,857,54
1601,-46,4824,61,10969,5033,180,6724,29,860,54
1603,-43,4827,48,11049,5034,180,6740,19,864,54
1605,-46,4826,45,10981,5036,179,6722,20,862,54
1607,-43,4827,53,10991,5033,179,6740,19,857,54
1609,-43,4828,39,10641,5035,179,6726,26,852,54
1611,-42,4827,52,11041,5034,179,6737,22,852,54
1613,-47,4825,43,11062,5035,179,6720,24,840,54
1615,-49,4828,39,11072,5035,179,6720,29,850,54
1617,-42,4827,41,10968,5037,179,6723,31,847,54
1619,-43,4830,39,10837,5036,179,6727,23,845,54
1621,-46,4825,44,10953,5034,179,6715,16,836,54
1623,-43,4824,45,11070,5034,179,6726,26,843,54
1625,-46,4829,44,11061,5033,179,6727,30,843,54
1627,-42,4831,45,10976,5035,179,6755,29,858,54
1629,-45,4830,45,10820,5037,179,6746,34,865,54
1631,-47,4829,41,10971,5039,179,6740,28,863,54
1633,-44,4825,40,11242,5035,179,6729,30,863,54
1635,-45,4830,40,11054,5037,179,6734,28,863,54
1637,-46,4830,42,11040,5036,179,6729,28,860,54
1639,-47,4830,42,11229,5037,179,6742,32,856,54
1641,-46,4828,40,10951,5037,179,6727,24,856,54
1643,-42,4828,38,10828,5038,179,6728,31,850,54
1645,-45,4828,38,10843,5037,179,6730,25,836,54
1647,-45,4830,50,11031,5037,179,6724,25,836,54
1649,-44,4832,42,10968,5037,179,6720,24,840,54
1651,-47,4829,40,10968,5035,179,6719,19,833,54
1653,-46,4832,39,11065,5036,179,6717,22,833,54
1655,-47,4829,40,10942,5037,179,6716,26,843,54
1657,-46,4829,39,10948,5036,179,6706,21,850,54
1659,-46,4829,41,11040,5038,179,6707,24,860,54
1661,-44,4829,43,10816,5033,179,6713,21,845,54
1663,-41,4835,47,10963,5036,179,6710,26,843,54
1665,-45,4832,41,10832,5038,179,6719,22,838,54
1667,-43,4830,52,11119,5035,179,6719,30,838,54
1669,-48,4834,96,10946,5041,179,6720,20,843,54
1671,-44,4835,49,11039,5037,179,6724,15,843,54
1673,-45,4832,39,11060,5037,179,6721,23,845,54
1675,-41,4831,38,11064,5036,179,6722,33,856,54
1677,-49,4833,42,11263,5037,179,6695,26,850,54
1679,-45,4835,46,10990,5037,179,6715,24,845,54
1681,-45,4835,43,11056,5040,179,6717,24,852,54
1683,-45,4833,38,11056,5034,179,6718,20,850,54
1685,-43,4833,40,11215,5039,178,6704,28,836,54
1687,-45,4834,41,10920,5036,179,6706,26,840,54
1689,-48,4834,45,10966,5041,179,6713,30,843,54
1691,-43,4837,39,11219,5041,179,6697,25,852,54
1693,-47,4833,43,10965,5038,179,6703,22,850,54
1695,-45,4836,39,10963,5041,179,6718,19,847,54
1697,-41,4835,41,11245,5038,179,6710,23,852,54
1699,-44,4833,40,10942,5035,179,6729,25,845,54
1701,-41,4833,40,11050,5037,179,6723,23,840,54
1703,-39,4837,39,11236,5040,179,6718,28,833,54
1705,-43,4836,56,10824,5034,178,6737,31,827,54
1707,-42,4838,39,10943,5036,179,6738,22,830,54
1709,-39,4836,46,10975,5039,178,6722,21,830,54
1711,-42,4837,39,10978,5039,179,6727,31,833,54
1713,-43,4834,38,10970,5036,178,6714,25,830,54
1715,-40,4838,40,10531,5038,178,6728,30,830,54
1717,-43,4838,41,10934,5039,179,6729,23,827,54
1719,-39,4838,42,10851,5038,178,6737,29,823,54
1721,-40,4838,40,11052,5037,178,6726,37,825,54
1723,-39,4838,54,10972,5037,178,6730,26,830,54
1725,-36,4837,40,11231,5042,179,6738,21,825,54
1727,-44,4839,42,10983,5039,179,6730,26,836,54
1729,-43,4838,54,10659,5036,179,6716,24,827,54
1731,-38,4838,41,10975,5036,179,6721,28,830,54
1733,-36,4840,42,11051,5038,179,6721,20,827,54
1735,-42,4839,40,10935,5040,179,6724,25,833,54
1737,-42,4838,39,10961,5037,179,6721,23,840,54
1739,-37,4837,51,10950,5038,179,6722,20,830,54
1741,-43,4836,42,11046,5033,179,6710,21,836,54
1743,-44,4842,41,10634,5042,179,6733,22,825,54
1745,-43,4839,39,10647,5040,179,6727,24,827,54
1747,-37,4840,40,11233,5041,179,6732,27,830,54
1749,-42,4837,40,10965,5039,179,6729,23,838,54
1751,-38,4839,39,11042,5035,179,6752,29,847,54
1753,-46,4838,40,11234,5034,179,6740,32,843,54
1755,-49,4843,41,10826,5037,179,6736,31,845,54
1757,-47,4844,40,10968,5038,179,6727,23,858,54
1759,-44,4840,39,11032,5039,179,6729,25,845,54
1761,-43,4842,39,10835,5040,179,6735,26,845,54
1763,-38,4839,41,11053,5042,179,6743,22,840,54
1765,-43,4839,39,11239,5037,179,6732,26,843,54
1767,-42,4840,41,11029,5039,179,6723,32,843,54
1769,-42,4841,43,10820,5039,179,6720,31,833,54
1771,-44,4841,39,11062,5038,179,6725,20,845,54
1773,-45,4847,38,10956,5038,179,6722,27,843,54
1775,-45,4844,39,10648,5041,179,6729,20,843,54
1777,-47,4842,40,10824,5040,179,6721,26,840,54
1779,-41,4843,40,11225,5043,179,6738,31,840,54
1781,-46,4840,41,10978,5039,179,6720,24,840,54
1783,-39,4844,39,11037,5039,179,6732,27,833,54
1785,-46,4844,39,11041,5039,179,6716,20,830,54
1787,-49,4847,39,10813,5036,179,6729,25,823,54
1789,-46,4846,39,10805,5041,179,6721,29,825,54
1791,-48,4848,39,10844,5040,180,6734,31,825,54
1793,-43,4845,39,11236,5040,179,6730,25,818,54
1795,-47,4845,40,10953,5035,180,6729,22,820,54
1797,-42,4845,41,10829,5039,180,6731,28,816,54
1799,-45,4844,39,10953,5039,180,6735,34,823,54
1801,-45,4845,39,10820,5040,180,6732,28,816,54
1803,-45,4847,39,10953,5042,179,6746,21,818,54
1805,-45,4846,39,11033,5040,180,6751,27,823,54
1807,-49,4846,40,10971,5043,180,6738,27,818,54
1809,-46,4845,40,10809,5041,180,6735,28,813,54
1811,-40,4846,40,10979,5041,180,6742,25,813,54
1813,-45,4848,39,10822,5043,180,6725,23,810,54
1815,-46,4849,38,10926,5043,180,6747,5375,823,54
1817,-43,4848,40,11027,5044,180,6732,5451,820,54
1819,-42,4847,40,11240,5047,180,6747,5464,818,54
1821,-46,4847,41,11136,5044,180,6740,5586,827,54
1823,-45,4849,41,11061,5043,180,6740,5565,830,54
1825,-48,4845,38,10925,5045,180,6730,5495,836,54
1827,-47,4849,40,10955,5044,180,6746,5664,836,54
1829,-48,4850,45,10958,5043,180,6741,5488,836,54
1831,-47,4851,40,10968,5042,180,6743,5673,833,54
1833,-45,4851,39,10959,5041,180,6742,5427,833,54
1835,-46,4850,38,10967,5044,180,6738,5585,830,54
1837,-51,4852,39,10815,5045,180,6727,5520,830,54
1839,-45,4847,40,10653,5044,180,6740,5538,830,54
1841,-44,4849,38,11201,5044,180,6737,5743,840,54
1843,-45,4849,40,10963,5043,180,6748,5588,836,54
1845,-45,4854,41,10961,5041,180,6736,5502,845,54
1847,-39,4851,39,11041,5041,180,6746,5745,847,54
1849,-44,4851,39,10638,5043,180,6734,5552,847,54
1851,-46,4850,41,10947,5042,180,6746,5715,843,54
1853,-43,4854,41,10964,5043,180,6736,5584,840,54
1855,-40,4851,40,10955,5044,180,6748,5553,836,54
1857,-45,4852,38,10657,5042,180,6744,5563,840,54
1859,-43,4849,40,10933,5040,180,6742,5584,840,54
1861,-46,4849,40,10841,5045,180,6742,5635,836,54
1863,-43,4853,39,11061,5041,180,6742,5408,840,54
1865,-46,4853,40,11053,5046,180,6745,5512,836,54
1867,-44,4853,39,10640,5044,180,6749,5554,843,54
1869,-41,4849,40,11032,5042,180,6768,5714,836,54
1871,-45,4852,39,10963,5046,180,6756,5588,833,54
1873,-42,4853,39,10958,5040,180,6768,5514,833,54
1875,-44,4852,39,11069,5045,180,6789,5778,825,54
1877,-40,4851,40,11055,5042,181,6784,5690,825,54
1879,-48,4851,40,11058,5046,181,6785,5772,833,54
1881,-47,4853,40,10944,5046,181,6780,5571,840,54
1883,-48,4855,40,10646,5048,181,6761,5709,838,54
1885,-47,4854,41,10950,5041,181,6753,5691,833,54
1887,-48,4856,38,10968,5046,181,6760,5729,845,54
1889,-49,4852,39,11040,5044,181,6751,5701,850,54
1891,-46,4855,41,10829,5042,181,6755,5546,847,54
1893,-49,4857,38,10949,5044,181,6748,5736,845,54
1895,-44,4854,39,10968,5045,181,6762,5545,843,54
1897,-43,4856,40,10808,5047,181,6760,5603,843,54
1899,-48,4856,40,10822,5048,181,6753,5738,836,54
1901,-49,4857,41,10955,5047,181,6747,5587,836,54
1903,-47,4856,39,10840,5043,181,6761,5525,843,54
1905,-44,4858,48,11055,5047,181,6746,5568,836,54
1907,-48,4862,40,10947,5044,181,6752,5718,838,54
1909,-47,4855,55,10957,5047,181,6758,5657,833,54
1911,-44,4860,51,10963,5048,181,6763,5558,836,54
1913,-48,4857,44,10821,5051,181,6756,5722,840,54
1915,-46,4860,41,11060,5046,181,6758,5631,825,54
1917,-45,4857,44,10963,5046,181,6761,5631,825,54
1919,-46,4856,38,10945,5044,181,6764,5767,830,54
1921,-47,4861,39,10808,5045,181,6766,5596,830,54
1923,-47,4857,40,10827,5046,182,6757,5645,830,54
1925,-47,4858,42,10942,5045,182,6756,5603,838,54
1927,-42,4863,42,11074,5046,182,6768,5686,836,54
1929,-51,4859,42,10950,5044,182,6755,5735,830,54
1931,-49,4863,40,10563,5045,182,6757,5677,836,54
1933,-46,4859,38,11038,5047,182,6758,5669,840,54
1935,-49,4858,41,11055,5045,182,6760,5586,830,54
1937,-50,4858,40,10962,5046,182,6755,5670,825,54
1939,-44,4861,40,10834,5049,182,6772,5741,830,54
1941,-50,4864,39,11053,5049,182,6776,5775,830,54
1943,-51,4861,40,10634,5046,182,6773,5718,830,54
